Team1_Team2,Team1_FG_Scored,Team1_FG_Attempted,Team1_FG_Percent,Team2_FG_Scored,Team2_FG_Attempted,Team2_FG_Percent,Team1_2P_Scored,Team1_2P_Attempted,Team1_2P_Percent,Team2_2P_Scored,Team2_2P_Attempted,Team2_2P_Percent,Team1_3P_Scored,Team1_3P_Attempted,Team1_3P_Percent,Team2_3P_Scored,Team2_3P_Attempted,Team2_3P_Percent,Team1_eFG%,Team2_eFG%,Team1_FT_Scored,Team1_FT_Attempted,Team1_FT_Percent,Team2_FT_Scored,Team2_FT_Attempted,Team2_FT_Percent,Team1_ORB,Team2_ORB,Team1_DRB,Team2_DRB,Team1_AST,Team2_AST,Team1_STL,Team2_STL,Team1_BLK,Team2_BLK,Team1_TOV,Team2_TOV,Team1_PF,Team2_PF,Team1_PTS,Team2_PTS,Location,Year,Team 1 Home or Away,Team 2 Home or Away
Towson_CoppinState,29,64,45.3,26,61,42.6,13,28,46.4,13,26,50,16,36,44.4,13,35,37.1,57.8,53.3,15,24,62.5,10,16,62.5,15,4,30,19,17,12,4,6,2,0,12,10,17,18,89,75,Physical Education Complex,2022,away,home
UNCG_Towson,25,48,52.1,24,49,49,19,38,50,14,31,45.2,6,10,60,10,18,55.6,58.3,59.2,8,11,72.7,16,19,84.2,6,8,17,18,15,17,5,5,2,3,16,14,18,17,64,74,SECU Arena,2022,-1,-1
Towson_Navy,24,56,42.9,21,63,33.3,15,38,39.5,19,47,40.4,9,18,50,2,16,12.5,50.9,34.9,12,18,66.7,8,21,38.1,15,27,22,21,18,3,5,6,6,7,14,16,22,20,69,52,Alumni Hall,2022,away,home
Northeastern_Towson,23,57,40.4,25,53,47.2,15,26,57.7,19,33,57.6,8,31,25.8,6,20,30,47.4,52.8,13,14,92.9,14,17,82.4,12,13,18,22,11,9,6,5,2,0,10,13,14,11,67,70,SECU Arena,2022,-1,-1
Hofstra_Towson,25,61,41,27,58,46.6,17,33,51.5,11,24,45.8,8,28,28.6,16,34,47.1,47.5,60.3,8,98,8.9,8,81,0,6,5,23,29,9,20,5,6,3,3,9,10,13,11,66,78,SECU Arena,2022,away,home
Towson_William&Mary,34,62,54.8,27,64,42.2,23,37,62.2,18,40,45,11,25,44,9,24,37.5,63.7,49.2,12,15,80,6,10,60,12,13,26,19,16,14,7,1,5,4,6,11,12,16,91,69,Kaplan Arena,2022,away,home
Charleston_Towson,22,67,32.8,25,63,39.7,16,45,35.6,17,42,40.5,6,22,27.3,8,21,38.1,37.3,46,17,26,65.4,16,22,72.7,18,11,30,32,10,12,7,5,3,9,12,11,22,18,67,74,SECU Arena,2022,away,home
UNCW_Towson,28,68,41.2,30,69,43.5,22,47,46.8,23,45,51.1,6,21,28.6,7,24,29.2,45.6,48.6,19,26,73.1,10,14,71.4,16,14,26,26,9,15,5,4,1,3,7,13,14,19,81,77,SECU Arena,2022,-1,-1
Towson_Hofstra,25,41,61,26,59,44.1,17,26,65.4,16,30,53.3,8,15,53.3,10,29,34.5,70.7,52.5,20,27,74.1,6,61,0,5,7,26,14,21,11,6,11,1,0,18,12,9,19,78,68,David S. Mack Sports and Exhibition Complex,2022,away,away
Towson_Northeastern,21,48,43.8,20,43,46.5,20,33,60.6,11,20,55,1,15,6.7,9,23,39.1,44.8,57,10,13,76.9,9,10,90,5,5,14,21,6,10,7,4,1,2,7,14,16,15,53,58,Matthews Arena,2022,-1,-1
William&Mary_Towson,23,51,45.1,26,64,40.6,11,23,47.8,15,32,46.9,12,28,42.9,11,32,34.4,56.9,49.2,2,45,0,12,15,80,5,17,19,22,16,17,5,10,3,4,18,13,14,13,60,75,SECU Arena,2022,away,home
Towson_UNCW,28,53,52.8,16,51,31.4,19,35,54.3,13,32,40.6,9,18,50,3,19,15.8,61.3,34.3,14,19,73.7,20,26,76.9,11,7,31,17,17,4,7,8,2,6,16,11,23,15,79,55,Trask Coliseum,2022,-1,-1
Towson_Charleston,27,68,39.7,24,47,51.1,20,45,44.4,15,24,62.5,7,23,30.4,9,23,39.1,44.9,60.6,19,32,59.4,20,30,66.7,21,8,19,29,15,14,11,6,3,4,14,19,24,27,80,77,TD Arena,2022,away,home
JamesMadison_Towson,24,58,41.4,31,65,47.7,17,37,45.9,21,34,61.8,7,21,33.3,10,31,32.3,47.4,55.4,10,14,71.4,12,14,85.7,5,15,19,29,11,21,8,9,2,2,14,15,16,18,0,0,SECU Arena,2022,away,home
Towson_JamesMadison,32,60,53.3,20,54,37,18,35,51.4,17,34,50,14,25,56,3,20,15,65,39.8,17,19,89.5,16,24,66.7,12,8,32,17,22,5,6,5,2,2,12,9,17,17,0,0,Atlantic Union Bank Center,2022,away,home
SouthCarolinaUpstate_Charlotte,24,51,47.1,24,49,49,15,28,53.6,17,30,56.7,9,23,39.1,7,19,36.8,55.9,56.1,7,97,7.8,21,24,87.5,3,6,20,24,8,16,3,6,2,2,14,11,22,11,64,76,Dale F. Halton Arena,2022,-1,-1
Charlotte_AppalachianState,28,53,52.8,25,57,43.9,19,33,57.6,16,28,57.1,9,20,45,9,29,31,61.3,51.8,2,63,3.3,7,11,63.6,4,7,28,25,17,12,7,4,3,5,13,11,11,11,67,66,Holmes Convocation Center,2022,away,away
Charlotte_Toledo,32,62,51.6,33,56,58.9,20,35,57.1,26,41,63.4,12,27,44.4,7,15,46.7,61.3,65.2,10,16,62.5,25,31,80.6,7,9,18,26,17,13,3,5,5,0,7,6,21,16,86,98,Baha Mar Convention Center,2022,away,away
Charlotte_Arkansas,25,56,44.6,34,64,53.1,19,32,59.4,31,51,60.8,6,24,25,3,13,23.1,50,55.5,10,11,90.9,15,20,75,4,15,17,26,15,14,5,9,3,3,12,13,17,13,66,86,Bud Walton Arena,2022,away,home
Charlotte_Valparaiso,23,45,51.1,22,53,41.5,12,28,42.9,13,29,44.8,11,17,64.7,9,24,37.5,63.3,50,11,12,91.7,14,14,100,4,7,24,19,15,13,7,8,2,0,17,11,7,10,68,67,Athletics-Recreation Center,2022,away,away
MarylandEasternShore_Charlotte,20,67,29.9,23,51,45.1,13,37,35.1,17,31,54.8,7,30,23.3,6,20,30,35.1,51,7,97,7.8,18,22,81.8,11,7,24,37,9,12,6,3,2,3,7,12,15,7,54,70,Dale F. Halton Arena,2022,away,home
WesternCarolina_Charlotte,32,56,57.1,34,59,57.6,23,38,60.5,21,34,61.8,9,18,50,13,25,52,65.2,68.6,9,11,81.8,17,26,65.4,6,8,20,19,9,19,3,8,2,0,17,8,23,14,82,98,Dale F. Halton Arena,2022,away,home
UTEP_Charlotte,19,55,34.5,22,55,40,13,34,38.2,17,35,48.6,6,21,28.6,5,20,25,40,44.5,9,12,75,17,22,77.3,7,12,23,31,9,14,6,8,5,0,16,17,19,15,53,66,Dale F. Halton Arena,2022,away,home
UTSA_Charlotte,20,68,29.4,17,49,34.7,18,52,34.6,9,24,37.5,2,16,12.5,8,25,32,30.9,42.9,11,17,64.7,20,24,83.3,19,5,29,31,7,14,4,5,3,8,13,12,18,19,53,62,Dale F. Halton Arena,2022,away,home
Charlotte_FAU,22,50,44,34,55,61.8,14,31,45.2,18,34,52.9,8,19,42.1,16,21,76.2,52,76.4,15,18,83.3,12,13,92.3,4,5,17,26,5,16,2,5,2,5,11,8,14,12,67,96,FAU Arena,2022,-1,-1
Charlotte_NorthTexas,19,43,44.2,23,49,46.9,14,28,50,12,27,44.4,5,15,33.3,11,22,50,50,58.2,8,13,61.5,8,12,66.7,3,12,17,24,10,11,3,3,1,5,7,11,14,14,51,65,UNT Coliseum,2022,away,home
Charlotte_Rice,24,45,53.3,21,50,42,15,25,60,14,28,50,9,20,45,7,22,31.8,63.3,49,10,13,76.9,15,18,83.3,3,5,25,21,15,15,1,8,0,1,18,12,19,16,67,64,Tudor Fieldhouse,2022,away,home
OldDominion_Charlotte,27,62,43.5,26,57,45.6,20,50,40,15,30,50,7,12,58.3,11,27,40.7,49.2,55.3,6,11,54.5,8,11,72.7,13,3,31,25,13,18,4,4,2,4,12,6,14,12,67,71,Dale F. Halton Arena,2022,away,home
Charlotte_OldDominion,17,49,34.7,26,56,46.4,12,26,46.2,25,43,58.1,5,23,21.7,1,13,7.7,39.8,47.3,13,20,65,15,22,68.2,9,13,22,28,10,15,5,9,4,2,14,11,19,19,52,68,Chartway Arena,2022,away,home
WesternKentucky_Charlotte,31,55,56.4,22,57,38.6,22,37,59.5,16,34,47.1,9,18,50,6,23,26.1,64.5,43.9,7,10,70,9,11,81.8,2,9,27,24,13,16,7,3,6,5,8,13,13,9,78,59,Dale F. Halton Arena,2022,away,home
Marshall_Charlotte,24,58,41.4,32,61,52.5,19,31,61.3,19,42,45.2,5,27,18.5,13,19,68.4,45.7,63.1,11,16,68.8,11,13,84.6,7,8,22,30,11,21,3,4,3,0,10,9,10,14,64,88,Dale F. Halton Arena,2022,away,home
Charlotte_FIU,31,60,51.7,25,56,44.6,20,33,60.6,18,33,54.5,11,27,40.7,7,23,30.4,60.8,50.9,8,98,8.9,11,14,78.6,8,5,27,22,24,9,4,3,4,1,12,12,15,10,81,68,Ocean Bank Convocation Center,2022,away,home
LouisianaTech_Charlotte,28,63,44.4,30,55,54.5,20,41,48.8,23,32,71.9,8,22,36.4,7,23,30.4,50.8,60.9,18,21,85.7,10,12,83.3,8,6,20,29,12,17,8,2,2,5,5,17,12,17,82,77,Dale F. Halton Arena,2022,away,home
Charlotte_MiddleTennessee,24,53,45.3,27,49,55.1,21,40,52.5,18,32,56.2,3,13,23.1,9,17,52.9,48.1,64.3,12,14,85.7,15,18,83.3,7,10,15,24,7,12,2,2,0,5,7,12,17,16,63,78,Murphy Center,2022,away,home
Charlotte_WesternKentucky,27,64,42.2,27,49,55.1,20,39,51.3,16,30,53.3,7,25,28,11,19,57.9,47.7,66.3,6,10,60,12,17,70.6,11,1,24,28,18,13,5,8,2,5,8,8,14,9,67,77,E. A. Diddle Arena,2022,away,home
Charlotte_Marshall,36,58,62.1,33,64,51.6,27,38,71.1,23,42,54.8,9,20,45,10,22,45.5,69.8,59.4,18,19,94.7,8,98,8.9,5,3,28,17,21,19,8,6,0,3,11,11,10,16,99,84,Cam Henderson Center,2022,away,home
FIU_Charlotte,23,66,34.8,20,46,43.5,17,38,44.7,12,22,54.5,6,28,21.4,8,24,33.3,39.4,52.2,3,56,0,16,18,88.9,13,4,23,29,13,14,10,6,1,7,12,16,17,10,0,0,Dale F. Halton Arena,2022,away,home
FAU_Charlotte,23,50,46,23,53,43.4,17,31,54.8,19,38,50,6,19,31.6,4,15,26.7,52,47.2,22,26,84.6,19,22,86.4,13,4,25,15,8,6,3,8,4,4,19,8,20,20,0,0,Dale F. Halton Arena,2022,-1,-1
MiddleTennessee_Charlotte,19,51,37.3,19,54,35.2,9,24,37.5,16,34,47.1,10,27,37,3,20,15,47.1,38,8,10,80,19,22,86.4,8,11,26,23,9,9,7,7,3,4,15,9,18,10,0,0,Dale F. Halton Arena,2022,away,home
Charlotte_SouthernMiss,28,57,49.1,24,53,45.3,20,32,62.5,18,38,47.4,8,25,32,6,15,40,56.1,50.9,6,87,5,13,20,65,6,8,25,24,15,13,3,4,1,3,10,9,17,13,0,0,Reed Green Coliseum,2022,away,home
Rice_Charlotte,27,53,50.9,24,69,34.8,23,35,65.7,17,41,41.5,4,18,22.2,7,28,25,54.7,39.9,15,24,62.5,6,87,5,7,17,28,26,12,8,6,5,1,4,10,13,11,19,0,0,Ford Center at the Star,2022,away,away
FIU_Georgia,20,59,33.9,20,57,35.1,11,32,34.4,17,42,40.5,9,27,33.3,3,15,20,41.5,37.7,2,45,0,15,21,71.4,11,17,25,29,12,13,9,9,6,2,16,15,17,9,51,58,Stegeman Coliseum,2022,away,home
NonDivI-TrinityCollege(FL)_FIU,18,59,30.5,40,65,61.5,14,40,35,25,33,75.8,4,19,21.1,15,32,46.9,33.9,73.1,8,16,50,16,26,61.5,9,10,19,34,5,24,7,11,2,9,18,13,17,12,48,111,Ocean Bank Convocation Center,2022,-1,-1
BallState_FIU,23,59,39,22,55,40,13,26,50,10,24,41.7,10,33,30.3,12,31,38.7,47.5,50.9,4,13,30.8,17,20,85,10,7,28,32,17,15,6,6,4,3,14,16,16,17,60,73,McArthur Center,2022,away,away
FIU_GreenBay,18,50,36,17,51,33.3,15,30,50,10,25,40,3,20,15,7,26,26.9,39,40.2,24,28,85.7,19,26,73.1,7,11,27,27,8,12,9,3,3,3,12,14,23,23,63,60,McArthur Center,2022,-1,-1
UNCG_FIU,25,66,37.9,28,61,45.9,19,49,38.8,15,28,53.6,6,17,35.3,13,33,39.4,42.4,56.6,15,20,75,5,95,5.6,14,7,28,29,13,19,6,6,2,6,9,11,12,20,71,74,McArthur Center,2022,-1,-1
NorthDakota_FIU,21,61,34.4,22,52,42.3,14,40,35,15,25,60,7,21,33.3,7,27,25.9,40.2,49,7,88,7.5,14,22,63.6,10,13,21,29,16,17,6,3,4,7,8,13,16,9,56,65,Ocean Bank Convocation Center,2022,away,home
FGCU_FIU,24,55,43.6,28,57,49.1,19,30,63.3,19,28,67.9,5,25,20,9,29,31,48.2,57,8,13,61.5,12,16,75,8,9,21,21,9,15,7,6,3,4,20,15,13,10,61,77,Ocean Bank Convocation Center,2022,-1,-1
FIU_EasternMichigan,34,95,35.8,30,79,38,24,56,42.9,22,52,42.3,10,39,25.6,8,27,29.6,41.1,43,10,18,55.6,24,40,60,18,13,46,45,12,14,13,14,10,5,25,22,27,16,88,92,Convocation Center,2022,away,away
OldDominion_FIU,33,57,57.9,27,64,42.2,27,40,67.5,13,32,40.6,6,17,35.3,14,32,43.8,63.2,53.1,10,12,83.3,9,13,69.2,10,10,25,14,17,12,8,5,2,1,16,10,13,14,82,77,Ocean Bank Convocation Center,2022,away,home
NonDivI-St.Thomas(FL)_FIU,25,73,34.2,35,73,47.9,18,56,32.1,18,36,50,7,17,41.2,17,37,45.9,39,59.6,15,21,71.4,8,12,66.7,19,11,29,30,13,29,5,11,3,5,21,15,15,17,72,95,Ocean Bank Convocation Center,2022,-1,-1
Bethune-Cookman_FIU,25,60,41.7,25,60,41.7,20,48,41.7,15,29,51.7,5,12,41.7,10,31,32.3,45.8,50,10,16,62.5,8,13,61.5,11,14,23,24,11,15,9,10,0,5,15,15,14,14,65,68,Ocean Bank Convocation Center,2022,away,home
FIU_WesternKentucky,29,64,45.3,30,60,50,20,35,57.1,20,37,54.1,9,29,31,10,23,43.5,52.3,58.3,4,75,7.1,14,19,73.7,13,11,22,23,17,18,5,9,3,5,16,10,13,9,71,84,E. A. Diddle Arena,2022,away,home
FIU_UAB,22,62,35.5,30,64,46.9,16,36,44.4,19,41,46.3,6,26,23.1,11,23,47.8,40.3,55.5,6,78,5.7,13,17,76.5,11,16,20,29,6,10,1,7,7,5,15,11,14,12,56,84,Bartow Arena,2022,away,home
FIU_MiddleTennessee,13,57,22.8,15,47,31.9,9,33,27.3,7,19,36.8,4,24,16.7,8,28,28.6,26.3,40.4,9,12,75,12,18,66.7,13,13,23,33,4,9,5,6,4,6,13,18,16,15,39,50,Murphy Center,2022,away,home
Marshall_FIU,24,60,40,28,60,46.7,18,35,51.4,21,38,55.3,6,25,24,7,22,31.8,45,52.5,12,18,66.7,7,10,70,11,15,19,29,5,10,8,3,3,5,9,14,14,16,66,70,Ocean Bank Convocation Center,2022,away,home
WesternKentucky_FIU,27,55,49.1,30,62,48.4,19,34,55.9,14,27,51.9,8,21,38.1,16,35,45.7,56.4,61.3,21,26,80.8,10,13,76.9,8,14,18,25,13,19,10,7,2,1,12,16,8,17,83,86,Ocean Bank Convocation Center,2022,away,home
FIU_UTSA,26,63,41.3,26,66,39.4,17,35,48.6,19,42,45.2,9,28,32.1,7,24,29.2,48.4,44.7,5,10,50,14,19,73.7,9,14,28,31,18,13,3,7,7,3,11,10,14,13,66,73,UTSA Convocation Center,2022,away,away
FIU_UTEP,25,57,43.9,26,56,46.4,18,37,48.6,17,34,50,7,20,35,9,22,40.9,50,54.5,11,17,64.7,18,24,75,12,9,23,25,12,19,1,9,5,3,17,9,20,19,68,79,Don Haskins Center,2022,away,home
SouthernMiss_FIU,27,56,48.2,27,54,50,19,38,50,14,27,51.9,8,18,44.4,13,27,48.1,55.4,62,5,86,2.5,10,13,76.9,9,3,23,20,15,17,2,6,3,5,9,7,14,8,67,77,Ocean Bank Convocation Center,2022,away,home
LouisianaTech_FIU,28,59,47.5,31,62,50,16,33,48.5,17,32,53.1,12,26,46.2,14,30,46.7,57.6,61.3,18,24,75,6,87,5,8,10,22,26,20,18,7,8,0,1,10,17,10,17,86,82,Ocean Bank Convocation Center,2022,away,home
FIU_Marshall,25,49,51,27,60,45,19,34,55.9,18,32,56.2,6,15,40,9,28,32.1,57.1,52.5,16,20,80,8,11,72.7,5,9,26,22,10,15,13,12,3,6,20,20,9,19,72,71,Cam Henderson Center,2022,away,home
MiddleTennessee_FIU,25,57,43.9,23,48,47.9,17,29,58.6,14,21,66.7,8,28,28.6,9,27,33.3,50.9,57.3,13,15,86.7,10,15,66.7,11,9,20,21,14,11,11,6,2,2,14,20,19,14,71,65,Ocean Bank Convocation Center,2022,away,home
Rice_FIU,30,65,46.2,27,58,46.6,17,35,48.6,19,34,55.9,13,30,43.3,8,24,33.3,56.2,53.4,5,77,1.4,18,24,75,6,12,22,30,16,13,4,3,3,7,6,9,17,10,78,80,Ocean Bank Convocation Center,2022,away,home
FIU_OldDominion,22,55,40,31,54,57.4,12,22,54.5,24,40,60,10,33,30.3,7,14,50,49.1,63.9,9,16,56.2,14,23,60.9,7,7,22,29,13,17,5,5,0,0,7,8,18,16,0,0,Chartway Arena,2022,away,home
FAU_FIU,25,54,46.3,18,56,32.1,15,30,50,9,36,25,10,24,41.7,9,20,45,55.6,40.2,11,15,73.3,6,96,6.7,12,7,29,19,10,10,8,9,3,5,16,13,11,11,0,0,Ocean Bank Convocation Center,2022,-1,-1
FIU_FAU,25,52,48.1,27,57,47.4,18,33,54.5,18,32,56.2,7,19,36.8,9,25,36,54.8,55.3,19,26,73.1,21,29,72.4,8,11,24,23,9,14,8,9,4,2,18,14,22,21,0,0,FAU Arena,2022,-1,-1
LouisianaTech_Alabama,26,67,38.8,32,64,50,20,41,48.8,19,31,61.3,6,26,23.1,13,33,39.4,43.3,60.2,6,19,31.6,16,23,69.6,16,16,21,35,11,19,3,9,1,2,11,14,18,19,64,93,Coleman Coliseum,2022,away,home
JacksonState_LouisianaTech,26,63,41.3,24,58,41.4,20,45,44.4,18,35,51.4,6,18,33.3,6,23,26.1,46,46.6,10,12,83.3,16,22,72.7,12,10,26,24,12,13,6,10,3,4,17,14,22,15,68,70,Thomas Assembly Center,2022,away,home
NonDivI-JarvisChristian_LouisianaTech,23,71,32.4,32,67,47.8,12,37,32.4,21,40,52.5,11,34,32.4,11,27,40.7,40.1,56,4,58,0,16,26,61.5,6,15,25,41,12,21,12,12,2,5,16,16,20,9,61,91,Thomas Assembly Center,2022,-1,-1
LouisianaTech_NorthwesternState,29,59,49.2,25,58,43.1,19,34,55.9,21,42,50,10,25,40,4,16,25,57.6,46.6,15,18,83.3,10,17,58.8,8,12,25,24,16,14,7,7,5,2,12,16,17,16,83,64,Prather Coliseum,2022,away,home
ULM_LouisianaTech,28,61,45.9,29,53,54.7,23,36,63.9,16,26,61.5,5,25,20,13,27,48.1,50,67,13,17,76.5,25,32,78.1,10,9,19,25,17,20,5,8,1,1,16,15,21,18,74,96,Thomas Assembly Center,2022,-1,-1
LouisianaTech_NorthCarolinaState,30,60,50,32,62,51.6,24,42,57.1,21,39,53.8,6,18,33.3,11,23,47.8,55,60.5,15,18,83.3,15,19,78.9,13,8,25,19,11,13,3,10,2,7,14,6,16,15,81,90,PNC Arena,2022,-1,-1
TexasSouthern_LouisianaTech,21,60,35,33,62,53.2,18,46,39.1,23,34,67.6,3,14,21.4,10,28,35.7,37.5,61.3,15,24,62.5,11,13,84.6,15,4,26,30,10,16,4,9,5,3,15,7,12,16,60,87,Thomas Assembly Center,2022,away,home
LouisianaTech_SantaClara,29,69,42,24,58,41.4,22,47,46.8,16,28,57.1,7,22,31.8,8,30,26.7,47.1,48.3,13,13,100,19,25,76,15,11,24,25,18,17,7,4,1,4,10,10,20,15,78,75,Leavey Center,2022,away,home
Louisiana_LouisianaTech,28,57,49.1,27,56,48.2,21,34,61.8,23,35,65.7,7,23,30.4,4,21,19,55.3,51.8,6,96,6.7,20,24,83.3,6,6,27,24,15,10,10,8,2,0,16,12,20,13,69,78,Thomas Assembly Center,2022,away,home
NonDivI-LSUShreveport_LouisianaTech,26,58,44.8,28,58,48.3,18,39,46.2,16,28,57.1,8,19,42.1,12,30,40,51.7,58.6,10,13,76.9,16,22,72.7,6,5,27,29,13,18,5,3,2,2,13,6,22,14,70,84,Thomas Assembly Center,2022,-1,-1
LSU_LouisianaTech,23,59,39,19,55,34.5,17,37,45.9,12,26,46.2,6,22,27.3,7,29,24.1,44.1,40.9,14,19,73.7,12,17,70.6,12,8,31,28,9,14,11,5,2,1,14,16,18,15,66,57,Brookshire Grocery Arena,2022,away,away
NonDivI-Crowley'sRidgeCollege_LouisianaTech,20,63,31.7,40,70,57.1,10,33,30.3,34,43,79.1,10,30,33.3,6,27,22.2,39.7,61.4,6,78,5.7,13,17,76.5,10,13,18,32,14,21,2,7,1,4,17,6,16,7,56,99,Thomas Assembly Center,2022,-1,-1
Marshall_LouisianaTech,20,68,29.4,32,66,48.5,14,39,35.9,23,34,67.6,6,29,20.7,9,32,28.1,33.8,55.3,10,13,76.9,6,10,60,14,7,30,37,13,9,6,8,1,3,12,8,15,11,56,79,Thomas Assembly Center,2022,away,home
WesternKentucky_LouisianaTech,26,56,46.4,24,62,38.7,13,34,38.2,13,32,40.6,13,22,59.1,11,30,36.7,58,47.6,8,12,66.7,15,20,75,6,13,29,26,14,18,3,6,5,2,16,11,20,17,73,74,Thomas Assembly Center,2022,away,home
LouisianaTech_UTEP,22,53,41.5,20,60,33.3,16,30,53.3,11,33,33.3,6,23,26.1,9,27,33.3,47.2,40.8,14,18,77.8,3,56,0,9,8,33,23,7,11,8,10,1,4,19,17,7,17,64,52,Don Haskins Center,2022,away,home
LouisianaTech_UTSA,30,62,48.4,25,59,42.4,16,34,47.1,20,42,47.6,14,28,50,5,17,29.4,59.7,46.6,5,12,41.7,8,15,53.3,7,13,25,28,19,10,6,2,3,1,7,14,13,11,79,63,UTSA Convocation Center,2022,away,away
SouthernMiss_LouisianaTech,22,59,37.3,30,65,46.2,14,39,35.9,19,33,57.6,8,20,40,11,32,34.4,44.1,54.6,5,77,1.4,9,15,60,7,15,24,32,12,21,6,6,2,6,14,11,16,12,57,80,Thomas Assembly Center,2022,away,home
LouisianaTech_SouthernMiss,28,59,47.5,21,64,32.8,20,33,60.6,15,45,33.3,8,26,30.8,6,19,31.6,54.2,37.5,12,14,85.7,14,19,73.7,8,15,30,25,13,12,6,2,2,1,9,11,14,17,76,62,Reed Green Coliseum,2022,away,home
UAB_LouisianaTech,25,55,45.5,24,52,46.2,13,31,41.9,14,27,51.9,12,24,50,10,25,40,56.4,55.8,21,24,87.5,18,30,60,9,7,27,23,9,14,11,10,2,2,18,18,23,14,83,76,Thomas Assembly Center,2022,away,home
Rice_LouisianaTech,22,67,32.8,32,66,48.5,18,41,43.9,23,45,51.1,4,26,15.4,9,21,42.9,35.8,55.3,15,19,78.9,7,71,0,16,9,25,31,10,12,3,6,1,1,8,6,11,13,63,80,Thomas Assembly Center,2022,away,home
NorthTexas_LouisianaTech,22,48,45.8,17,41,41.5,12,27,44.4,11,27,40.7,10,21,47.6,6,14,42.9,56.2,48.8,9,15,60,22,26,84.6,8,5,21,22,14,10,4,7,3,1,10,10,19,16,63,62,Thomas Assembly Center,2022,away,home
LouisianaTech_FAU,27,62,43.5,26,50,52,18,35,51.4,16,27,59.3,9,27,33.3,10,23,43.5,50.8,62,10,15,66.7,21,27,77.8,9,7,20,29,14,12,7,4,1,5,11,15,21,16,73,83,FAU Arena,2022,-1,-1
UTEP_LouisianaTech,23,58,39.7,19,56,33.9,19,42,45.2,14,37,37.8,4,16,25,5,19,26.3,43.1,38.4,13,17,76.5,17,31,54.8,6,11,34,31,9,10,5,4,3,1,14,16,27,19,63,60,Thomas Assembly Center,2022,away,home
UTSA_LouisianaTech,25,60,41.7,32,60,53.3,20,38,52.6,19,27,70.4,5,22,22.7,13,33,39.4,45.8,64.2,16,24,66.7,18,25,72,10,7,25,29,10,21,9,9,0,1,15,11,22,18,71,95,Thomas Assembly Center,2022,away,home
LouisianaTech_Rice,30,58,51.7,29,65,44.6,23,41,56.1,18,38,47.4,7,17,41.2,11,27,40.7,57.8,53.1,16,21,76.2,10,13,76.9,9,9,27,21,17,19,3,6,4,2,11,6,16,17,0,0,Tudor Fieldhouse,2022,away,home
LouisianaTech_NorthTexas,17,44,38.6,16,44,36.4,12,27,44.4,11,25,44,5,17,29.4,5,19,26.3,44.3,42,10,14,71.4,19,23,82.6,5,6,23,25,7,7,3,9,3,4,14,10,18,13,0,0,UNT Coliseum,2022,away,home
OldDominion_LouisianaTech,23,59,39,23,58,39.7,20,42,47.6,13,32,40.6,3,17,17.6,10,26,38.5,41.5,48.3,5,10,50,11,13,84.6,12,9,28,27,11,11,7,6,3,1,13,11,16,9,0,0,Thomas Assembly Center,2022,away,home
LouisianaTech_UAB,29,61,47.5,32,57,56.1,23,41,56.1,22,36,61.1,6,20,30,10,21,47.6,52.5,64.9,10,14,71.4,13,15,86.7,8,8,18,26,14,19,6,7,0,8,9,13,16,17,0,0,Bartow Arena,2022,away,home
LouisianaTech_WesternKentucky,22,48,45.8,21,59,35.6,13,26,50,18,38,47.4,9,22,40.9,3,21,14.3,55.2,38.1,6,10,60,12,19,63.2,9,12,29,19,9,2,7,9,2,7,20,11,17,12,0,0,Ford Center at the Star,2022,away,away
WrightState_Marshall,29,67,43.3,33,63,52.4,21,45,46.7,25,37,67.6,8,22,36.4,8,26,30.8,49.3,58.7,22,28,78.6,22,27,81.5,9,8,26,33,14,19,9,9,2,9,17,21,26,26,88,96,Cam Henderson Center,2022,away,home
NonDivI-Milligan_Marshall,24,60,40,29,72,40.3,19,44,43.2,18,37,48.6,5,16,31.2,11,35,31.4,44.2,47.9,5,10,50,11,13,84.6,7,15,30,32,10,21,11,13,2,10,18,14,12,13,58,80,Cam Henderson Center,2022,-1,-1
JacksonState_Marshall,25,66,37.9,30,64,46.9,16,46,34.8,26,47,55.3,9,20,45,4,17,23.5,44.7,50,7,11,63.6,16,25,64,11,13,27,32,14,15,6,4,2,14,11,9,19,12,66,80,Cam Henderson Center,2022,away,home
Louisiana_Marshall,25,61,41,32,69,46.4,16,41,39,26,49,53.1,9,20,45,6,20,30,48.4,50.7,20,24,83.3,23,34,67.6,15,11,31,24,11,16,7,19,5,9,28,10,25,19,79,93,Cam Henderson Center,2022,away,home
Marshall_Akron,33,62,53.2,30,60,50,22,39,56.4,23,41,56.1,11,23,47.8,7,19,36.8,62.1,55.8,9,17,52.9,21,29,72.4,9,13,25,26,14,16,4,2,1,2,10,11,25,17,86,88,James A. Rhodes Arena,2022,away,home
NonDivI-BluefieldCollege_Marshall,23,84,27.4,42,86,48.8,16,44,36.4,33,54,61.1,7,40,17.5,9,32,28.1,31.5,54.1,4,58,0,7,15,46.7,19,18,31,43,5,24,7,11,0,13,19,11,12,6,57,100,Cam Henderson Center,2022,-1,-1
Marshall_Ohio,23,61,37.7,22,55,40,14,33,42.4,15,32,46.9,9,28,32.1,7,23,30.4,45.1,46.4,10,13,76.9,24,26,92.3,12,10,25,26,10,10,10,11,5,2,22,17,20,15,65,75,Convocation Center,2022,away,home
