teamName,matches,_FG_Scored,opp_FG_Scored,_FG_Attempted,opp_FG_Attempted,_FG_Percent,opp_FG_Percent,_2P_Scored,opp_2P_Scored,_2P_Attempted,opp_2P_Attempted,_2P_Percent,opp_2P_Percent,_3P_Scored,opp_3P_Scored,_3P_Attempted,opp_3P_Attempted,_3P_Percent,opp_3P_Percent,_eFG%,opp_eFG%,_FT_Scored,opp_FT_Scored,_FT_Attempted,opp_FT_Attempted,_FT_Percent,opp_FT_Percent,_ORB,opp_ORB,_DRB,opp_DRB,_AST,opp_AST,_STL,opp_STL,_BLK,opp_BLK,_TOV,opp_TOV,_PF,opp_PF,_PTS,opp_PTS,SOS,NET
OhioState,31,26.4194,24.7419,57.6129,58.7419,45.9645,42.1742,18.2903,17.0645,35.0323,36.1613,52.0355,47.0677,8.129,7.6774,22.5806,22.5806,35.6065,34.2065,53.0419,48.6613,16.1935,13.9355,21.4194,22.4516,75.4581,68.4839,9.8387,9.9032,26.7742,23.7097,13.0968,13.5806,4.5161,4.8065,3.4839,2.6452,10.6129,10.0645,18.5161,18.9677,77.1613,71.0968,5,23
Oklahoma,27,26.7407,25.4444,60.3704,60.2593,44.2519,42.3852,18.8889,17.1852,37.3333,37.1111,50.4852,46.5704,7.8519,8.2593,23.037,23.1481,34.0259,34.9963,50.7074,49.2481,13.1852,10.7037,19.7407,21.1111,72.1296,64.3741,9.6667,10,26.0741,26.1852,13.2963,12.0741,7.1481,5.6296,3.6296,3.0741,10.963,12.9259,14.7407,16.4444,74.5185,69.8519,26,39
OklahomaState,30,27.1667,25.6,59.3,62.2667,46.1,41.2333,20.8333,18.1667,40.2,38.9333,52.0233,46.0767,6.3333,7.4333,19.1,23.3333,33.3367,31.86,51.46,47.2767,15.8333,14.0667,25.0333,27.4,68.07,63.51,11.1333,11.7333,27.2667,24.3667,12.8,12.3333,7.4667,8.0333,4.3667,4.5,15.5333,14.6667,17.2,18.4,76.5,72.7,14,45
OldDominion,23,25.4783,23.7826,56.8261,56.7391,44.987,41.7826,20.5652,15.2609,39.7826,32.5217,51.6826,46.4739,4.913,8.5217,17.0435,24.2174,29.3478,35.1261,49.3783,49.2957,12.4348,11.5652,31.2609,25.2609,57.4348,60.4304,9.7391,8.913,26.2609,24.913,12,13.0435,7.4783,6.3913,3.7391,3.3043,12.6522,13.0435,15.8696,16.2609,68.3043,67.6522,141,201
OleMiss,28,25,22.25,56.6429,52.9286,44.2714,42.25,19.7857,15.4286,39.2857,33.6071,50.7536,46.2893,5.2143,6.8214,17.3571,22.2857,29.7893,34.1964,48.925,48.7429,13.6071,12.3214,22.25,25.8929,67.9179,61.0321,12.0714,9.1071,24.4643,22.75,12.2143,13,7.5357,6.9286,3.7857,3.1786,14,15.1429,17.1786,17.25,68.8214,63.6429,74,110
Omaha,25,25,27.92,59.76,60,41.844,46.572,19.68,19.56,43.88,38.24,44.664,51.5,5.32,8.36,18.44,21.76,32.224,38.64,46.352,53.492,12,13.76,27.6,21.76,60.468,70.328,8.56,9.32,25.56,28.36,9.44,13.84,5.64,6.36,3,2.8,13.08,12.12,18.84,17.52,67.32,77.96,156,346
OralRoberts,29,27.9655,27.4828,62.2414,63.4138,45.2276,43.7276,16.8276,20.6552,32.9655,43.2414,51.1897,48.1241,11.1379,6.8276,29.2759,23,38.3862,33.5069,54.2207,49.2069,14.0345,13.7931,17.8966,28.2069,79.3,62.2793,8.3103,12.2414,26.4483,27.2414,12.7586,12.1379,6.5862,5.6207,3.8276,2.9655,11.3793,13.5517,17.3103,16.8966,81.1034,75.5862,159,160
Oregon,28,27.8214,24.75,58.9643,56.1071,47.3571,44.3357,19.4643,17.2857,36.7857,34.3214,52.9607,50.2643,8.3571,7.4643,22.1786,21.7857,37.6393,34.675,54.5179,51.0643,10.8929,11.4286,29.5357,22.8214,59.9893,68.875,9.4286,9.0357,23.6071,23.0357,13.7857,13.5357,7.4286,4.9286,3.6786,2.7857,11.3929,13.75,15.5,15.6786,74.8929,68.3929,82,76
OregonState,33,24.3333,23.1212,55.8182,54.7273,43.6576,42.5909,17.3636,16.7576,36.2727,33.5455,47.7364,50.0848,6.9697,6.3636,19.5455,21.1818,35.3606,30.2121,49.8636,48.4364,14.8182,15.0303,21.5758,22.9394,72.6394,70.997,10.1818,10.1818,24.2424,23.4848,14.5455,12.5455,5.7879,5.303,3.5152,2.7576,11.6061,12.1212,18.8485,18.1818,70.4545,67.6364,63,255
Pacific,18,26.6111,24.6667,60.6667,56.5556,44.1778,43.6722,21.4444,16.6111,43.4444,32.8889,50.4333,50.1111,5.1667,8.0556,26.5,23.6667,26.8833,34.2389,48.3944,50.8611,11.3889,13.2778,28.6111,18.2222,55.7778,72.7944,10.1667,7.6111,24.4444,24.7222,12.5556,12.2778,6.3889,4.6667,3.3333,2.8889,11.8889,12.6111,18.6111,17.1111,69.7778,70.6667,72,298
PennState,25,25.48,25.96,62.48,55.92,40.832,46.372,16.64,18.56,36.32,34.44,45.8,53.896,8.84,7.4,26.16,21.48,34.204,34.792,47.868,53.032,12.84,13.68,26.08,23.12,67.44,67.296,12.2,8,24.32,26.04,13.16,14.52,7.92,5.56,2.36,4.24,11.44,13.88,17.88,17.32,72.64,73,1,88
Pepperdine,27,27.5556,26.1852,59.5556,59.8889,46.3815,43.5185,20.6296,19.8519,38.3333,37.3333,53.637,53.2667,6.9259,6.3333,23.7037,22.5556,31.8815,28.3148,52.2444,48.8074,14.8519,14.9259,20.8889,23.2222,75.4259,72.0741,8.2222,9.5926,26.9259,25.5185,16.2963,13.8148,6.4815,6.6667,3.2222,1.963,13.1111,13.5185,19,19.1852,76.8889,73.6296,54,285
Pittsburgh,22,25.1818,24.6818,58.2727,56.7273,43.8182,43.7545,18.6364,17.2727,38.9545,33.7727,48.9455,50.65,6.5455,7.4091,19.3182,22.9545,33.7364,31.6909,49.5455,50.4091,14.2727,13.3636,23.9091,25.2727,62.3455,63.9545,12.6818,9.0455,25.6818,24.0909,14.5455,15.7273,6.0455,5.8636,3.7727,4.1818,12.5455,11.9545,17.3182,17.5455,71.1818,70.1364,77,193
Portland,21,23.2381,31.4762,56.5238,62.619,41.081,50.4381,16.5238,22.2381,36.0952,37.7143,45.4905,58.9571,6.7143,9.2381,20.4286,24.9048,31.0524,35.3667,47,57.7857,14.9524,9.4762,23.1429,31.7143,67.2524,50.1952,6.5714,10.1429,22,28.619,11.9048,19.2857,6.2857,6.5238,2.9048,4.3333,13.9048,14.2381,16.1905,19.1429,68.1429,81.6667,95,181
PortlandState,22,24.1818,22.6364,60.6818,51.8182,40.0318,43.85,17.2727,16.3182,37.1818,34.4091,46.8818,47.45,6.9091,6.3182,23.5,21.2273,29.7636,34.25,45.7091,49.9545,13.4545,14.9091,27.2727,24.4091,62.0773,65.3955,13.0909,7.5909,24.7273,27.0455,11.1818,12.4091,8.2727,5.6818,3,2.9091,13.8636,16.3636,20.1364,19.0455,68.7273,66.5,305,271
PrairieViewA&M,21,27,21.9048,60.2381,52.1905,45.1333,42.0524,20.381,16.3333,38.4762,34.6667,53.2286,47.3381,6.619,5.5714,21.7619,21.4762,30.4714,30.6429,50.6571,47.4667,10.5714,14.8571,17.9524,26.0952,62.081,58.0524,11.1905,11,24,25.0476,15.8571,10.9524,9.619,6.8571,4.2381,3.1429,13.7143,18.1905,20.5714,15.1905,71.1905,64.2381,334,295
PresbyterianCollege,22,22.6818,23,54.5,50.2727,41.6727,45.7409,16.8636,16.7273,35.5,32.1364,47.1909,52.0591,5.8182,6.2727,19,18.1364,30.2636,34.6136,47.1,51.9318,12.9545,14.8182,20.6364,21.1364,66.0591,69.6864,11.2727,8.3636,22.2727,23.4545,10.6818,11.5455,7,7.0909,2.1364,3.6818,15.1818,15.0455,20,18.6818,64.1364,67.0909,328,270
Providence,26,25.2692,25.6923,58.8077,58.9615,43.05,43.6538,18.9615,19.7692,39.0769,39.0385,48.6192,51.0038,6.3077,5.9231,19.7308,23.1538,32.2808,28.5346,48.4269,48.6577,13,12.4231,26.9615,24.1154,63.7154,64.8885,10.5769,10.6923,25.1154,25.7308,13.4615,12.5385,5.6538,6.3462,3,3.3462,11.7692,11.5,16.9615,17.6923,69.8462,69.7308,43,24
Purdue,28,25.5,23.4643,57,56.3929,44.9893,41.7571,18.3214,15.3214,35.4643,30.8214,52.25,49.725,7.1786,8.1429,21.5357,25.5714,33.4571,31.3607,51.3143,48.9357,12.8571,11.5714,19.1429,19.6429,69.2179,67.4036,11.2143,8.4643,26.4643,23,14.25,14.0714,5.0714,5.5357,3.5,3.4286,12.5,11.25,17.5357,18.4286,71.0357,66.6429,17,12
PurdueFortWayne,23,27.4348,28.2609,54.7391,61.5652,50.1739,46.2261,18.5652,20.1304,32.5652,37.3478,57.6391,54.3913,8.8696,8.1304,22.1739,24.2174,40.5565,33.3304,58.3957,53.013,11.3913,14,26.3043,24.2174,57.413,67.4609,7.6087,10.4348,23.5652,21.6087,14.2609,14.1304,6.7826,7.7826,2.7826,2.3478,17.087,12.2609,18,15.8261,75.1304,78.6522,338,235
Quinnipiac,22,22.9545,24.1364,57.1818,61.9091,40.0045,39.3545,15.2727,17.7273,33.4545,40.5909,45.4636,44.5818,7.6818,6.4091,23.7273,24.3636,31.3773,28.8455,46.6455,44.5955,13.9091,14.3182,20.2273,20.2273,67.9136,69.7455,7.7273,10.9091,28.3182,28.7727,12.6818,12.2273,5.5909,7.1818,4.5,3.9545,14.2273,12.5909,19.0909,18.4091,67.5,69,332,231
Radford,27,23.8519,23.2593,52.1481,55.5926,45.3852,41.9111,18,15.037,33.4815,33.2593,52.9556,45.5296,5.8519,8.2222,21.7037,22.3333,30.4852,36.8889,51.0259,49.3407,14.0741,9.8889,23.5185,24.4074,65.5296,59.5593,11,8.3333,26,20.8889,11.1481,11.5185,6.0741,6.2593,1.7778,2.6667,14.9259,12.2222,15.7037,19,67.6296,64.6296,272,288
RhodeIsland,25,25.4,24.88,57.44,59.76,44.6,41.828,19.68,17.44,39.12,37.24,50.652,46.876,5.72,7.44,18.32,22.52,31.072,33.752,49.708,48.064,14.92,13.88,25.44,30.36,62.872,58.488,10.68,10.12,27.72,24.96,12.12,13.64,6.52,6.92,4.56,3.8,14.12,12.52,17.76,19,71.44,71.08,92,142
Rice,28,26.1071,28.2143,59.3214,63.1429,44.1214,44.7143,15.8929,20.4643,30.75,41.2143,51.3964,50.25,10.2143,7.75,28.5714,21.9286,36.1893,34.1607,52.7821,50.7929,11.4286,9.4643,27.0357,36,62.5821,48.0536,9.4643,9.4643,27.4643,25.6786,15,14.6071,5.4643,7.75,2.1071,3.4286,15.2143,12.5,14,15.9286,73.8571,73.6429,150,215
Richmond,23,27.1304,25.7391,57.4348,55.8261,47.313,46.3174,19.6087,19.3043,36.3913,35.4783,54.2087,54.7739,7.5217,6.4348,21.0435,20.3478,36.1261,31.9043,53.8957,52.1348,12.8696,11.087,21.5652,25.7391,69.3435,61.6739,6.6957,9.1739,23.3913,25.8696,14.1739,12,8.8696,5.2174,2.1304,2.6522,10.4783,15.3478,15.4783,15.3043,74.6522,69,83,84
Rider,23,24.5217,26.1304,57.3043,56.4783,43.2174,46.6478,18.2174,18.1304,39.4348,33.8261,46.513,54.2087,6.3043,8,28.7826,22.6522,31.8522,34.6739,48.7261,53.8783,12.1739,13.7391,23.4348,24.0435,64.2348,65.7913,8.9565,8.8696,24.3043,25.2609,12.3478,14,5.087,6.4348,2.0435,3.1739,12.6522,11.8696,18.8261,17.1739,67.5217,74,262,240
RobertMorris,19,27.2632,27.7368,61.5263,59.2105,44.3105,47,19.7895,19.2105,40.7895,37.0526,49.0053,51.9526,7.4737,8.5263,20.7368,22.1579,35.1526,39.3842,50.3842,54.2895,10.3158,14.6316,33.2632,20.2632,48.6474,73.5421,10.7895,11.4737,23,25.9474,15.7368,14.5263,6.5263,6.4211,3,2.6316,13.3684,13.7368,18.3158,15.2632,72.3158,78.6316,232,328
Rutgers,28,26.4643,23.9286,59,57.5714,44.875,41.7571,20.3214,17.3214,39.3214,37.1071,52.0357,47.3179,6.1429,6.6071,22.2857,20.4643,30.3107,33.0179,50.1214,47.5071,10.1786,13.1429,30.9643,26.5714,50.9536,63.5321,9.8214,10.75,25.4643,25.6429,13.7143,13.4643,7.6071,6.7857,5.1429,3.2857,11.4643,12.9286,17.5,16.0714,69.25,67.6071,10,80
SacramentoState,20,26.55,26.35,57.85,54.5,45.73,48.09,19.9,19.5,39.75,35.35,49.915,54.885,6.65,6.85,18.1,19.15,37.71,35.34,51.45,54.295,12.4,12.55,22.15,16.85,64.565,74.4,9.35,7.7,22.15,25.15,12.75,13.4,6.9,4.5,2.25,2.1,10.1,12.8,17.9,17.2,72.15,72.1,228,311
SacredHeart,18,23.9444,28.1111,58.1111,62.1667,41.2444,45.4944,16,21.3333,34,41.5556,47.0056,51.2167,7.9444,6.7778,24.1111,24.6667,32.8389,31.8889,48.1,51.0556,14.4444,12,27.2778,24.4444,66.7944,61.6444,10.8889,11.6667,25.0556,25.8889,13.3889,12.9444,4.8889,5.8889,2.1111,4.1111,12.9444,10.6111,16.6667,18.0556,70.2778,75,253,323
SaintBonaventure,21,25.8095,21.619,58.2857,55.5238,44.4143,39.0952,19.4286,14.2857,39.7143,31.619,48.9714,46.3381,6.381,7.3333,18.5714,23.9048,33.6619,30.6762,49.9524,45.6762,12.0476,10.5238,28.7619,28.7143,60.0429,54.9857,11.3333,10.4762,25.5714,23.2381,14.5714,12.2857,5.8571,4.9048,3.9524,3.1905,10.7143,12.5238,15.3333,15.619,70.0476,61.0952,99,75
SaintFrancis(NY),19,28.5263,27.3684,63.9474,59.2105,44.5789,46.1105,22.3158,19.6842,45.2105,39.0526,49.2789,50.4526,6.2105,7.6842,18.7368,23.5789,32.9789,34.5895,49.4368,52.3684,14.4211,17.1053,23.3158,23.1579,68.7737,73.6737,11.3684,10.7895,24.8421,26.2632,14.2632,14.2632,8.0526,6.1053,3.4737,4.1579,12.0526,14.7368,20.2632,17.8421,77.6842,79.5263,336,321
SaintFrancis(PA),22,24.5909,26.8636,57.5,59.1364,43.0227,45.6364,18.7273,19.7273,38.5455,36.3636,48.7227,54.9773,5.8636,7.1364,18.9545,22.7727,30.6318,31.3864,48.1818,51.7364,13.8182,12.5,27.3182,20.5909,64.9955,69.1409,10.3636,10.0455,25.0455,25.5909,12.8636,13.3636,5.6818,6.9091,2.1364,3.6364,14.2273,13.0909,17.1818,17.9091,68.8636,73.3636,207,331
SaintJohn's,27,28.8519,28,64.5926,60.5185,44.8852,46.3778,21.4444,20.3704,43.0741,38.1852,49.9926,53.5519,7.4074,7.6296,21.5185,28.3333,34.3074,30.6185,50.6963,52.6444,13.8519,13.1111,20.7778,22.4444,71.6481,64.8185,11.1852,10.7778,24.7778,27.1111,16.2963,14.6667,9.0741,6.8889,3.8889,4.037,12.6296,16.4074,18.2222,16.7037,78.963,76.7407,73,64
SaintJoseph's,20,25.3,30.1,61.9,63.9,40.91,47.315,15.75,21.85,31.45,40.4,50.25,54.44,9.55,8.25,30.45,23.5,30.935,35.565,48.555,53.925,12,14.15,28.75,32.75,61.985,61.155,8.4,11.35,25.35,30.15,14.35,16.55,6,7.25,1.8,3.45,13.95,12.95,17.9,16.2,72.15,82.6,67,182
SaintLouis,21,27.9048,22.2381,60.4286,53.0476,46.4048,41.9286,21.381,15.4286,41.6667,32.8095,51.1905,47.1333,6.5238,6.8095,18.7619,20.2381,36.1905,33.2524,51.8857,48.419,12.6667,14.1429,25.381,25,64.1524,66.3286,12.3333,7.381,26.0476,22.3333,17.5714,11.4762,7.381,6.619,3.2857,4,12.1429,13.619,17.0476,16.2381,75,65.4286,122,66
SaintMary'sCollege,24,23.4167,23.25,55.375,54.1667,42.4417,43.0167,17.25,18.0833,34.4167,39.5,50.425,45.9917,6.1667,5.1667,20.9583,21.6667,28.9292,32.0708,47.9833,47.7833,11.25,10.9583,26.2917,26.75,62.5708,61.2917,8.4167,7.25,25.75,24.375,10.7083,8.9167,6.0417,5.2083,3.0833,3.4583,11.1667,12.0833,16.6667,15.7917,64.25,62.625,66,19
SaintPeter's,25,22.2,20.44,55.44,52.92,40.22,38.792,16.04,13.8,36.36,33.16,44.276,41.66,6.16,6.64,21.68,19.76,31.192,33.824,45.72,45.144,12.64,13.96,23.88,24.24,65.804,65.364,11,10,26.04,25.16,11.68,11.24,8.04,6.72,5.32,4.12,14.84,15.28,20,17.4,63.2,61.48,280,105
Samford,19,28.4737,26.3684,64.1053,60.2632,44.4158,44.0263,20.5263,16.0526,38.6316,30.6316,53.5474,52.9421,7.9474,10.3158,25.4737,29.6316,30.6368,34.7316,50.6053,52.6211,11.9474,16.4211,21.1053,32.2632,64.7579,64.4579,11.6842,9.3684,28.0526,26.7368,14.8947,15.7895,6.7895,8,2.4737,2.8947,16.2105,14.2632,20.8947,16.8421,76.8421,79.4737,158,176
SamHoustonState,28,28.4643,24.2857,62.7857,57.5714,44.775,42.1714,19.3571,18,37.25,36,51.6107,50.1786,9.1071,6.2857,25.5357,24.5,35.2679,28.3893,51.9143,47.5536,13.5714,15.4643,26.9286,24.3929,63.75,67.5429,11.4286,11.25,25.4286,26.0357,15.5357,13.4643,8.4643,6.4643,3.1429,3,14.3571,17.6786,20.1786,17.8929,79.6071,70.3214,153,153
SanDiego,14,25.1429,27.7143,60.5,58.7143,41.5929,47.0571,19.2857,20.5714,41.2143,40.1429,46.5429,50.9071,5.8571,7.1429,19.2857,18.5714,30.8286,37.65,46.4571,53.2286,10.0714,14.5,21,19.8571,61.5214,73.2429,7.8571,8.6429,25.2857,30,13.2143,13.5714,6.7143,7,3.4286,3.1429,13.0714,13.1429,18,16.3571,66.2143,77.0714,76,219
SanDiegoState,28,25.6786,20.4643,57,52.1786,45.3821,39.6714,17.1071,12.4286,33.75,28.2143,50.7429,44.6643,8.5714,8.0357,23.25,23.9643,36.7107,33.3786,52.9,47.4643,13.7143,12.2143,27.3214,23.25,64.9179,65.5036,9.9643,8.1786,25.8571,23.7857,13.9286,12.4286,8.1786,4.5357,2.7857,2.8929,11.0714,15.0714,18.5,18.3571,73.6429,61.1786,116,30
SanFrancisco,25,25.88,24.2,60.52,53.56,42.792,45.66,15.52,19.32,30.12,38.6,51.624,50.648,10.36,4.88,30.4,18.44,34.108,31.176,51.356,50.316,9.32,16,25.48,21.4,56.728,74.016,9.04,7.88,24.28,27.2,11.8,11.16,7.08,5.52,3.24,3.12,11.64,13.8,19.32,14.88,71.44,69.28,86,26
SanJoseState,21,23.4762,30.0952,59.8095,66.5714,39.4762,45.3476,16,21.8571,36.2857,40.2857,44.381,54.619,7.4762,8.2381,23.5238,26.2857,31.6762,31.0381,45.8143,51.5381,11.3333,13,24.0476,30.8095,58.4857,57.1524,8.2381,13.0952,26.1905,31.5714,10.1429,15.381,4.7143,6.4762,2.7143,3.6667,12.6667,10.1429,16.619,16.9524,65.7619,81.4286,85,293
SantaClara,20,24.3,25.15,56.05,60.6,43.49,41.435,19.3,18.65,39.15,39.75,48.99,46.715,5,6.5,16.9,23.2,29.33,28.785,48.005,46.79,14.4,12.4,25.65,23.25,61.015,61.91,8.3,9.05,28.15,27.1,12,13.1,4.4,6.1,3.9,2.7,13,12.3,17.85,21.5,68,69.2,121,70
SeattleUniversity,23,25.7826,23.087,62,55,41.5565,42.2174,17.6957,16.5217,36.2174,35.087,48.8217,47.4696,8.087,6.5652,25.7826,19.913,31.013,33.587,48.0913,48.2304,13.2609,15.8696,33.5217,27.5652,58.6391,67.3696,10.2174,9.913,23.3478,27.5652,11.4783,12.2609,6.5652,5.1304,3.4783,2.8696,10.6957,15.7391,18.913,19.1739,72.913,68.6087,289,129
SetonHall,27,24.9259,25.1852,56.4815,58.3704,44.2889,43.4074,18.2593,17.8519,35.7037,38.3333,51.4481,47.0963,6.6667,7.3333,20.7778,20.037,32.0296,36.2889,50.2667,49.7593,14.7407,11.963,22.5556,29.4444,71.0667,62.4148,10.2222,10.4444,24.6296,24.2222,12.8519,12.1852,6.2963,6.5556,4.3704,3.4444,12.963,13.1852,16.4074,17.7778,71.2593,69.6667,36,48
Siena,17,24.1765,23.5294,52.5882,57.5882,46.0235,40.8176,17.8235,17.6471,34.1176,39.4118,51.7941,44.8588,6.3529,5.8824,18.4706,18.1765,34.0353,32.8118,52.0941,45.9353,12.8824,10.0588,29.2353,30.7059,59.3,57.5118,8.9412,9.6471,26,23,12.6471,9.7059,5.5294,6.2941,3.2941,2.7647,12.8824,11.7647,15.5294,18.2353,67.5882,63,341,230
SIUE,26,23.8077,26.1538,53.9615,57.8462,44.1615,45.3269,17.8077,18.6538,35.1154,35.6154,50.6462,52.3731,6,7.5,18.8462,22.2308,31.1769,32.9577,49.7154,51.8385,12.1154,13.1538,28.1154,21.8846,58.2308,65.6769,8.9231,10.9615,23.8462,24,12.9615,15.4231,5.8846,7.9615,4.6538,2.3077,15.8846,13.7308,16.8462,17.5769,65.7308,72.9615,227,292
SMU,17,26.8235,23.2353,58.7647,57.4118,45.5471,40.7118,19.1765,15.3529,36.9412,35,51.7588,44.2294,7.6471,7.8824,21.8235,22.4118,34.7353,34.8882,52.0059,47.5941,13.3529,13.7647,22,25.2941,67.6647,64.9471,10.3529,10.8824,26.3529,24.0588,15.2941,13.9412,6.1176,7.1176,4.5294,4,14,14.2941,17.5294,18.1765,74.6471,68.1176,102,53
SouthAlabama,28,25.5357,25,57.8929,60.9286,44.4893,41.0929,16.3929,14.5714,32.6429,29.4286,50.2179,50.1071,9.1429,10.4286,25.25,31.5,37.1929,32.5536,52.4857,49.7857,13.8929,10.4643,27,36.1071,63.6036,52.8107,9.6071,12.25,25.9643,25.6786,11.2143,14.75,7.1429,6,3.25,3.9643,11.8929,13.8571,15.5,16.1071,74.1071,70.8929,294,156
SouthCarolina,21,26.9524,26.9524,64.9524,58.1905,41.4333,46.4143,20.1905,19,42.7619,36.5714,47.281,52.5286,6.7619,7.9524,22.1905,21.619,29.9333,36.3238,46.6524,53.1143,11.8571,17.2857,18.1429,22.7143,65.6048,76.2524,13.0476,10.4286,22.9048,27.4762,13.3333,14.7619,8.381,7.7143,3.6667,4.4286,14.9048,16.5714,19.0952,17.5714,72.5238,79.1429,23,93
SouthCarolinaState,18,22.1111,28,57.1111,57.2222,38.9444,48.95,15.2778,20.5556,35.5556,36.3333,42.8778,57.8,6.8333,7.4444,21.5556,34.3333,31.8556,29.3278,44.9944,55.4833,9.8333,15.1111,34.5556,20.6111,45.15,72.6222,10,10.9444,20.8333,27.8889,9.8889,15.5,5.8889,7.5,2.7778,3.3333,17.2222,16.3889,18.3889,16.6111,60.8889,78.5556,249,302
SouthCarolinaUpstate,23,23.3913,26.4783,55.1739,56.0435,42.6435,47.0696,15.9565,19.1304,33.087,35.0435,48.9565,54.4304,7.4348,7.3478,22.087,21,33.1391,33.1609,49.3783,53.5609,11.6522,14.1304,21.8696,25.5652,65.3304,63.0565,8.1304,9.8261,23.0435,26,12.0435,13.9565,6.2174,7.0435,2.4783,2.8261,14.1304,13.087,18.5217,16.1304,65.8696,74.4348,203,263
SouthDakota,25,26.96,24.64,57.52,58.6,46.952,42.084,19.52,16.56,38.4,35.4,50.896,47.22,7.44,8.08,19.12,23.2,38.428,35.124,53.416,48.996,14.6,14.84,21.64,22.88,74.336,71.256,7.24,8.72,27.6,25.36,13.96,10.52,4.56,4.68,2.44,2.32,10.72,11.08,18.68,18.68,75.96,72.2,222,204
SouthDakotaState,23,28.4783,26.3478,57.1739,60.4348,50.5174,43.8739,20.4348,17.8696,37.2609,36.2174,55.3174,49.3478,8.0435,8.4783,25.7391,24.2174,36.7609,34.187,57.5913,50.9217,15.4348,12.3043,25.087,25.4348,65.5043,69.6783,7.7826,7.1739,27.9565,23.8696,14.2174,12.8696,5.5217,6.3478,3.087,3,12.3043,10.9565,16.087,19.0435,80.4348,73.4783,214,67
SoutheasternLouisiana,26,22.7308,26.9615,57.6154,55.8462,39.4885,48.4885,15.9231,19.1154,34.2692,33.9615,46.4808,56.3192,6.8077,7.8462,23.3462,21.8846,29.1962,36.1423,45.5,55.4731,16,15.8846,23.6154,24.1154,67.7462,71.9923,12.0769,9.4615,22.0385,26.6923,10.0385,15.5385,6.9231,6.6538,2.4615,3.2692,15.8846,16.1154,19.6154,21.6538,68.2692,77.6538,261,259
SoutheastMissouri,27,23.3333,24.8889,54.3704,54.7407,42.8519,45.5222,15.7407,17.8148,32.8148,35.1852,48.1852,50.4481,7.5926,7.0741,21.5556,19.5556,35.3074,35.863,49.9333,51.9407,14.7778,14.8519,28.2222,24.1852,62.0444,67.1148,9.5556,7.9259,25.5926,25.037,13.8519,13.6296,6.8519,6.8519,2.3704,3.3333,15.3704,13.963,19,18.963,69.037,71.7037,325,250
Southern,19,24.4737,24.0526,56.6842,57.3158,43.6211,41.9316,19,18,39.7368,39,48.6158,46.5053,5.4737,6.0526,21.2632,26.0526,30.5053,30.4421,48.5789,47.2053,15.4211,16.1053,22.9474,28,67.0316,64.1263,10.1579,9.4737,26.0526,24.1053,14.0526,11.3158,8.1579,7.6316,2.5789,4.1579,16.1053,15.2105,20.5789,18.5789,69.8421,70.2632,230,216
SouthernIllinois,26,23.6154,25.4615,52.3846,55.6538,44.9731,45.8538,15.5385,17.7692,30.8462,33.0385,50.1077,53.7308,8.0769,7.6923,21.5385,22.6154,37.7192,34.1731,52.6962,52.8846,10.2308,9.4615,27.3462,29.0769,55.2577,55.1308,5.3462,8.0385,24.3462,26.1538,13.5385,14.5,6.1538,6.3846,1.8462,3.1538,11.9615,12.6154,14.2308,15.3462,65.5385,68.0769,127,137
SouthernMiss,25,24.12,23.6,55.84,55.8,43.316,42.548,18.76,15.32,39,31,48.204,50.052,5.36,8.28,25.12,24.8,27.352,33.016,48.144,50.012,10.6,11.24,33.24,23.84,52.556,61.6,8.4,8.28,26.72,25.8,12.12,12.44,5.92,7.04,2.08,2.2,14.08,13.44,15.92,15.28,64.2,66.72,197,341
SouthernUtah,24,29.125,25.2917,61.4583,59.5,47.3708,42.8833,20.3333,17.7083,35.7083,36.375,57.0625,48.8542,8.7917,7.5833,25.75,23.125,34.5667,32.9333,54.55,49.2042,17.1667,11.375,22.9583,23.7917,75.175,61.0708,11,7.9167,28.4167,23.625,14.0833,12.9583,7,4.9583,2.625,2.9167,12.0833,13.7083,16.9167,19.8333,84.2083,69.5417,299,164
SouthFlorida,22,23.4545,25.1364,58.0455,56.2727,40.1955,44.6818,17.1818,17,38.8636,32.6818,43.9909,51.9318,6.2727,8.1364,19.1818,23.5909,33.0636,34.5909,45.6136,51.9091,12.6818,13,31.4091,23.5909,54.2455,63.1818,12.8182,8.8636,24.9545,24.9091,11.4091,15,5.2727,6.5,2.8182,3.9091,14,12.0455,17.1818,18.1364,65.8636,71.4091,94,245
Stanford,27,25.1111,24.7778,54.1111,59.5926,46.5481,42,19.7407,16.8148,37.4074,35.8889,52.5519,46.8593,5.3704,7.963,19.7778,23.7037,31.3074,33.8778,51.463,48.6481,14.1481,12.0741,36.1111,24.4444,57.4963,65.1037,7.8889,10.3704,25.7778,23.1481,12.2963,12.6667,7.0741,7,3.4074,3.5926,14.9259,14.3704,16.5926,18.2963,69.7407,69.5926,45,106
StephenF.Austin,21,29.619,23.8095,56.9048,54,51.6,44.6095,24.8571,17.3333,42.7619,34.7143,58.1095,50.3333,4.7619,6.4762,34.8571,25.8571,26.8095,31.981,55.6571,50.7429,16.2857,16.5714,27.7143,22.1905,66.2952,75.4048,11.5714,8.8571,24.0952,19.8571,15.7619,12.9524,9.4762,7.619,3.4762,3.1905,16.5714,18.1429,19.9524,20.381,80.2857,70.6667,256,123
