teamName,matches,_FG_Scored,opp_FG_Scored,_FG_Attempted,opp_FG_Attempted,_FG_Percent,opp_FG_Percent,_2P_Scored,opp_2P_Scored,_2P_Attempted,opp_2P_Attempted,_2P_Percent,opp_2P_Percent,_3P_Scored,opp_3P_Scored,_3P_Attempted,opp_3P_Attempted,_3P_Percent,opp_3P_Percent,_eFG%,opp_eFG%,_FT_Scored,opp_FT_Scored,_FT_Attempted,opp_FT_Attempted,_FT_Percent,opp_FT_Percent,_ORB,opp_ORB,_DRB,opp_DRB,_AST,opp_AST,_STL,opp_STL,_BLK,opp_BLK,_TOV,opp_TOV,_PF,opp_PF,_PTS,opp_PTS
PresbyterianCollege,32,24.8125,23.0312,58.8438,51.25,42.1906,45.2812,19.0938,15.9062,37.6875,32.0938,50.55,50.2188,5.7188,7.125,21.1562,22.9688,27.0094,35.1562,47.0656,52.3438,12.4688,14.75,25.0625,25.8125,59.925,68.4062,12.2812,7.4688,23.125,23.8438,12.5938,12.0312,7.9062,6.7812,2.6875,3.2812,13.4375,15.2812,19.125,17.2188,67.8125,67.9375
EastCarolina,30,23.3333,25.0333,57.4667,57.8667,40.7733,43.42,15.8333,16.6667,34.9333,34.1333,45.4233,49.0033,7.5,8.3667,22.5333,23.7333,33.46,34.92,47.3133,50.6867,14.5333,12.5,21.8333,21.4667,73.4767,65.4367,10.0,10.0333,25.2,26.2,14.7333,15.2667,6.7667,6.9333,3.0667,4.1667,12.9667,12.8333,16.2333,17.6,68.7,70.9333
NonDivI-FredoniaSt.,1,15.0,40.0,56.0,78.0,26.8,51.3,11.0,24.0,33.0,35.0,33.3,68.6,4.0,16.0,23.0,43.0,17.4,37.2,30.4,61.5,6.0,10.0,61.0,17.0,0.0,58.8,10.0,19.0,23.0,30.0,7.0,23.0,3.0,16.0,2.0,3.0,29.0,12.0,16.0,12.0,40.0,106.0
CoppinState,32,22.3438,26.4375,57.8438,63.0312,38.65,41.9844,13.7812,17.2188,28.9688,36.8438,47.4875,47.275,8.5625,9.2188,28.875,26.1875,29.8219,34.4594,46.1406,49.3375,13.6875,12.5938,22.75,22.625,67.3,66.3781,7.8125,12.4062,26.375,31.0938,11.0312,14.1875,8.0625,6.8438,3.0,2.8438,14.4062,15.7812,16.9375,17.1562,66.9375,74.6875
Monmouth,34,23.5588,23.1176,56.3235,56.7353,41.9147,40.8824,17.2059,15.6471,37.1471,33.5882,46.1647,47.0853,6.3529,7.4706,19.1765,23.1471,33.5735,32.0618,47.5676,47.4765,15.1471,13.6176,25.6471,24.7059,68.3353,65.2265,10.4412,10.0588,26.0588,25.0882,11.6765,11.6176,6.2647,5.4412,3.3235,3.1765,11.7059,12.0,18.0882,18.7353,68.6176,67.3235
NorthernKentucky,32,25.1562,23.8125,58.625,55.8125,43.2656,42.675,16.4062,16.7812,33.3125,33.9375,49.6437,49.4656,8.75,7.0312,25.3125,21.875,35.6656,31.9,50.7219,48.9813,10.8438,10.4375,27.0625,26.1875,61.6937,60.3531,12.4688,10.25,23.0625,22.6562,13.75,13.375,9.0625,6.4062,2.5,2.6875,13.1562,14.3125,15.25,14.4375,69.9062,65.0938
YoungstownState,33,25.4242,25.4848,57.4242,57.6061,44.5364,44.4848,17.8788,18.4848,35.303,37.1212,50.6879,50.3485,7.5455,7.0,22.1212,20.4848,35.0242,33.6576,51.1879,50.6,13.5455,12.2727,28.0909,30.3636,65.4394,59.997,10.0909,9.5455,24.2121,23.303,11.6061,12.6061,5.2121,5.8788,2.4848,3.1818,11.697,11.6667,17.6667,17.3939,71.9394,70.2424
Manhattan,30,24.3333,26.2,55.3,56.7333,44.1967,46.27,18.7,19.8667,36.9667,37.8667,50.6167,52.77,5.6333,6.3333,20.5,18.8667,30.0167,33.7367,49.24,51.8033,16.5667,13.9,22.5333,22.2667,73.8033,69.8033,10.1333,10.2667,23.1667,23.4,11.5333,14.6333,7.1667,7.6,3.3333,2.6,14.4667,14.5,18.0,19.3667,70.8667,72.6333
SaintPeter's,34,23.4412,20.5588,54.8529,53.2647,42.8029,38.8912,17.6176,14.9118,38.2059,33.8824,46.2471,44.3441,5.8235,5.6471,21.0,19.3824,33.6118,28.9176,48.1382,44.2559,14.2647,15.7353,20.3529,24.0294,70.4824,70.2353,10.7647,10.2059,25.0588,23.5,12.2941,10.8824,7.0588,6.8529,5.0,4.8824,13.4118,13.7353,19.6765,18.0294,66.9706,62.5
OralRoberts,31,30.2258,27.9677,66.1935,64.0,45.629,43.3903,18.6129,20.4194,35.6129,41.2581,52.0194,48.7387,11.6129,7.5484,30.5806,22.7419,37.7516,33.4774,54.4452,49.3129,11.2258,10.9032,26.8387,32.6774,60.8677,56.5903,11.0,9.2258,29.2258,26.7419,11.7419,10.9355,5.5161,5.4839,4.1935,3.3548,9.9032,10.4839,15.3548,15.4516,83.2903,74.3871
NewOrleans,32,27.8125,26.5938,59.6562,62.1875,46.6781,42.7938,23.6875,19.0312,46.25,37.5625,51.2531,52.0031,4.125,7.5625,19.5625,24.625,27.7312,29.9781,50.1469,49.0,17.4062,13.7812,26.25,28.0312,71.4344,64.7031,9.4688,11.75,27.125,25.7188,13.0,14.8438,7.9375,7.0625,2.75,3.75,14.2812,15.3125,18.8125,19.6875,77.1562,74.5312
VMI,32,27.375,26.3438,59.5938,63.4688,46.1188,41.6531,14.875,16.375,26.8125,33.9062,55.7313,48.6344,12.5,9.9688,32.7812,29.5625,38.6156,33.2719,56.6531,49.5281,11.7812,11.5625,25.75,25.6875,63.9812,62.425,8.25,11.125,28.0625,25.4375,15.9375,12.4688,4.8125,6.9062,2.7188,3.0312,11.5625,10.2812,14.9062,15.0625,79.0312,74.2188
NonDivI-HendrixCollege,1,19.0,35.0,53.0,66.0,35.8,53.0,16.0,27.0,33.0,40.0,48.5,67.5,3.0,8.0,20.0,26.0,15.0,30.8,38.7,59.1,15.0,12.0,19.0,14.0,78.9,85.7,6.0,11.0,22.0,31.0,12.0,20.0,6.0,16.0,1.0,3.0,17.0,11.0,10.0,17.0,56.0,90.0
NonDivI-ChampionChristian,6,21.3333,43.0,59.5,78.8333,35.8167,54.2833,12.6667,34.3333,29.6667,55.6667,42.75,61.7,8.6667,8.6667,29.8333,23.1667,28.9667,36.9333,43.0333,59.7667,7.3333,11.8333,25.8333,26.5,48.4833,68.6667,8.0,16.3333,20.6667,33.0,11.1667,25.5,6.1667,16.1667,2.6667,4.6667,24.1667,13.0,15.5,15.6667,58.6667,106.5
Rutgers,32,25.8125,23.625,58.0,56.4688,44.7062,41.9406,19.5938,16.0312,39.6562,34.0625,49.6,47.0688,6.2188,7.5938,18.3438,22.4062,33.2281,33.6625,50.1938,48.7844,10.6562,11.6875,26.0625,23.5312,57.55,63.3688,10.2188,9.375,25.4062,24.3438,15.1875,12.4062,7.0,5.7812,4.0,3.125,11.5,11.8125,15.8125,15.2188,68.5,66.5312
UIC,30,26.6,26.6,60.5,57.9,43.9667,45.94,17.5667,20.8,32.6333,42.1667,53.9533,49.4733,9.0333,5.8,27.8667,18.5333,32.3767,35.45,51.5133,50.93,9.7333,13.9333,32.4,24.8333,48.43,67.7433,8.7,8.9667,24.7,26.5667,14.7,11.5333,5.7667,6.7667,3.9667,2.1,12.0,12.0333,17.1667,14.6333,71.9667,72.9333
Detroit,30,25.0667,25.5333,57.1667,54.7667,43.9967,46.7267,14.6333,17.7,29.2667,32.4,50.2833,54.9533,10.4333,7.8333,27.9,22.3667,37.23,35.7133,53.1833,53.9167,10.1667,11.6,37.5667,25.0,52.34,64.41,9.2667,9.3,22.3333,23.9333,12.0667,14.6333,5.8667,6.0333,1.9333,1.9667,11.6,12.6,15.4667,15.6333,70.7333,70.5
SouthCarolinaState,30,25.1667,24.8,65.1,58.3667,38.8867,42.47,18.7667,16.9333,43.9333,35.4,42.7633,47.8767,6.4,7.8667,21.1667,22.9667,30.4367,35.4267,43.8933,49.2,14.1,15.2667,25.4667,24.3,64.2833,68.0433,15.2,9.9333,26.2667,27.5667,11.4667,12.9,6.9,7.2333,3.7333,4.2333,14.7667,15.1667,19.6,18.3,70.8333,72.7333
Charleston,32,27.9688,26.6562,63.625,58.9375,44.4,45.275,19.8438,19.5625,39.6875,38.1562,50.6469,51.2844,8.125,7.0938,23.9375,20.7812,34.3969,34.5281,50.8312,51.3938,14.125,16.0312,21.75,23.8438,71.1969,70.1125,13.625,8.875,26.5938,24.5938,13.1875,12.5625,7.9688,8.0312,2.75,5.0312,15.625,14.3125,20.5938,18.125,78.1875,76.4375
OldDominion,32,24.5625,23.6875,56.5625,56.5625,43.4781,42.1281,20.1562,14.9688,41.5625,31.0,48.6,48.6406,4.4062,8.7188,21.9375,25.5625,27.7437,34.1156,47.3656,49.8344,12.9375,10.9375,28.0938,27.1875,58.8344,57.7281,11.4062,9.7812,25.9062,24.0,12.3438,13.0,6.4062,5.5625,3.2812,2.6875,11.9062,11.25,15.9375,15.7812,66.4688,67.0312
JamesMadison,29,27.7241,26.3103,59.8966,59.4483,45.9862,44.4621,20.3103,17.3793,38.4138,32.2414,52.7966,54.5552,7.4138,8.931,21.4828,27.2069,34.3931,32.1207,52.1931,51.9931,12.2414,11.6552,17.5517,29.2069,68.7724,62.9621,9.2759,10.7931,24.1379,25.1724,13.2759,15.3448,8.5172,6.1724,2.069,2.7931,12.4138,15.3793,16.4138,17.2069,75.1034,73.2069
NonDivI-Johnson&Wales(NC),2,24.5,41.5,70.0,76.5,35.0,54.3,18.0,29.0,48.0,45.0,37.55,64.7,6.5,12.5,22.0,31.5,29.8,39.55,39.65,62.5,12.0,16.5,17.0,63.0,71.6,37.1,8.5,15.0,23.5,40.5,6.5,23.5,8.5,8.0,1.5,4.0,17.0,13.5,18.5,16.0,67.5,112.0
NonDivI-BobJones,3,20.6667,41.6667,67.0,69.3333,31.4333,60.9333,14.0,36.3333,38.6667,53.3333,36.2,68.4333,6.6667,5.3333,28.3333,16.0,24.4667,35.6,36.4,64.7333,10.3333,15.3333,16.6667,24.0,61.4667,67.3667,13.0,13.3333,19.6667,37.0,6.6667,18.6667,7.3333,12.3333,1.3333,8.3333,20.6667,14.0,17.3333,15.3333,58.3333,104.0
NonDivI-ToccoaFalls,3,18.6667,33.3333,60.0,61.0,30.9667,54.8667,12.6667,17.0,40.0,26.3333,31.8667,64.2667,6.0,16.3333,20.0,34.6667,29.9667,48.4,35.8667,68.2,8.3333,16.0,13.0,24.3333,64.9,66.7333,9.0,13.0,19.6667,33.6667,8.3333,25.6667,8.0,10.6667,0.6667,6.0,17.0,13.3333,18.3333,11.3333,51.6667,99.0
UTSA,32,24.8438,26.25,62.8125,57.5312,39.5938,45.8875,18.5938,18.25,41.5625,35.25,44.9,51.7438,6.25,8.0,21.25,22.2812,27.7531,35.8687,44.4906,52.8594,11.3438,11.7812,23.8125,27.7188,61.4031,56.5094,12.7188,8.75,25.5938,28.1875,11.4375,14.875,5.7188,6.8125,2.5312,3.7812,12.6875,12.4062,16.4062,15.7812,67.2812,72.2812
FAU,34,26.6765,24.6176,58.8235,55.4118,45.4588,44.6559,17.8824,17.7941,33.9118,36.5294,52.9559,49.0235,8.7941,6.8235,24.9118,20.7941,35.7235,35.2412,52.9,50.7706,11.9412,11.9706,27.8529,26.4706,59.5441,58.7,11.0,8.3529,25.1471,23.6765,13.1176,10.8235,7.4118,6.0294,2.8235,2.9706,12.8529,13.7941,16.9118,16.0882,74.0882,68.0294
Rice,33,26.303,28.3636,57.3333,63.2727,45.6333,45.0636,17.303,20.8788,33.0,40.7576,52.6455,51.3848,9.0,7.4848,24.3333,24.7576,36.2909,32.8455,53.3636,51.0636,12.5152,9.1515,21.2424,42.2121,67.7576,42.9364,8.8485,10.0303,26.7273,24.3636,15.5455,13.7879,5.1212,6.9091,1.8182,3.3333,12.5152,10.1818,13.9394,16.4848,74.1212,73.3636
SouthernMiss,33,24.2727,26.8788,56.5455,59.2424,42.9879,45.4818,18.9091,17.3636,39.4242,33.8788,48.1061,51.7091,5.3636,9.5152,19.1515,25.3636,29.9273,37.9485,47.7576,53.5394,10.5152,11.6061,33.3636,25.7576,50.3667,61.6727,8.2727,9.8788,25.2727,26.4545,12.303,15.1515,5.0,6.9091,2.7576,2.8485,13.303,11.4848,16.0303,14.9091,64.4242,74.8788
NonDivI-Covenant,2,16.5,35.5,56.0,67.5,30.25,52.25,10.5,25.5,30.0,43.0,34.95,59.3,6.0,10.0,26.0,24.5,29.6,40.7,35.6,59.65,6.0,11.5,28.5,57.5,41.65,48.1,6.5,11.5,22.5,34.0,7.0,18.5,6.0,11.0,2.5,3.5,18.5,8.0,12.5,10.5,45.0,92.5
NonDivI-TennesseeWesleyan,3,21.6667,40.6667,73.3333,69.0,29.4667,58.8667,15.0,28.6667,52.0,40.6667,28.7333,70.4,6.6667,12.0,21.3333,28.3333,31.2333,42.3667,33.9667,67.6,5.6667,13.3333,57.6667,21.6667,23.8,61.8333,15.6667,13.3333,19.3333,37.6667,6.0,24.6667,6.3333,9.6667,2.6667,6.6667,16.3333,11.6667,14.3333,10.0,55.6667,106.6667
Wofford,32,25.5625,23.3438,54.9375,52.0312,46.4031,45.1312,16.0938,14.75,28.3125,28.0625,56.4063,52.9125,9.4688,8.5938,26.625,23.9688,35.55,35.9937,55.0437,53.3875,11.9688,10.9688,24.375,24.875,65.6625,61.875,8.5,6.25,22.6562,21.4062,13.0938,11.5,6.9062,6.125,1.4688,2.4375,11.625,13.25,15.1875,16.6562,72.5625,66.25
TheCitadel,31,27.0323,28.0968,60.7742,65.1613,44.1516,43.229,16.3226,19.7742,30.5484,39.4194,52.9645,50.2613,10.7097,8.3226,30.2258,25.7419,34.5774,31.9935,52.9065,49.6161,12.0,12.3226,21.6452,25.4516,62.8968,63.9645,9.4194,10.6129,27.9032,27.4839,16.129,13.7419,4.7097,6.9032,3.5806,2.9355,12.1613,10.3871,15.3548,17.0323,76.7742,76.8387
SaintThomas,30,26.6667,27.1333,60.5,55.3667,44.14,49.54,15.5333,18.5667,29.3333,32.9333,52.7033,56.8733,11.1333,8.5667,31.1667,22.4333,34.9833,38.9133,53.2467,57.3233,10.2333,12.5,43.5667,27.8,46.9533,64.1433,7.3667,7.7333,22.2,27.6333,12.5667,12.9,5.1667,3.4,1.2667,2.9333,8.1,11.2333,17.1,15.4667,74.7,75.3333
NonDivI-Ashland,1,22.0,26.0,51.0,58.0,43.1,44.8,16.0,16.0,33.0,29.0,48.5,55.2,6.0,10.0,18.0,29.0,33.3,34.5,49.0,53.4,7.0,9.0,10.0,16.0,70.0,56.2,4.0,8.0,24.0,27.0,13.0,17.0,7.0,9.0,4.0,5.0,18.0,12.0,13.0,15.0,57.0,71.0
SMU,33,25.0606,24.8182,56.9091,62.8788,44.097,39.7606,16.5758,18.4545,32.8788,41.5152,50.5606,44.5879,8.4848,6.3636,24.0303,23.9394,35.1818,28.6576,51.5848,44.8364,15.2121,11.1212,22.9394,25.7273,73.0697,59.9636,9.4848,12.2727,28.2727,24.8182,13.8485,13.0909,6.2727,7.0606,4.303,4.0606,12.3333,11.8182,15.2424,17.5455,73.8182,67.1212
NonDivI-Edinboro,1,24.0,27.0,58.0,60.0,41.4,45.0,19.0,18.0,35.0,35.0,54.3,51.4,5.0,9.0,23.0,25.0,21.7,36.0,45.7,52.5,8.0,12.0,15.0,20.0,53.3,60.0,11.0,11.0,24.0,26.0,9.0,17.0,5.0,10.0,0.0,4.0,14.0,10.0,17.0,10.0,61.0,75.0
NonDivI-PennSt.-Behrend,1,18.0,33.0,54.0,60.0,33.3,55.0,10.0,27.0,26.0,42.0,38.5,64.3,8.0,6.0,28.0,18.0,28.6,33.3,40.7,60.0,3.0,17.0,74.0,25.0,2.9,68.0,7.0,12.0,18.0,29.0,12.0,17.0,4.0,14.0,1.0,4.0,19.0,11.0,15.0,9.0,47.0,89.0
GreenBay,30,22.2667,24.9333,53.1,53.2667,41.8633,46.8833,17.0667,18.5667,34.6667,34.8333,49.1167,53.2667,5.2,6.3667,18.4333,18.4333,27.7,34.23,46.7667,52.86,12.0,12.7,22.1333,29.3,66.3333,61.8767,9.0333,8.2,21.0,23.8,10.7333,11.8667,5.0,7.0333,2.7667,3.0,12.9,11.7667,15.4,16.9333,61.7333,68.9333
NonDivI-Ferrum,1,26.0,39.0,61.0,79.0,42.6,49.4,15.0,29.0,31.0,49.0,48.4,59.2,11.0,10.0,30.0,30.0,36.7,33.3,51.6,55.7,10.0,13.0,10.0,16.0,100.0,81.2,10.0,16.0,25.0,25.0,14.0,16.0,4.0,11.0,0.0,5.0,19.0,5.0,15.0,9.0,73.0,101.0
NonDivI-Methodist,1,17.0,39.0,65.0,73.0,26.2,53.4,11.0,29.0,40.0,49.0,27.5,59.2,6.0,10.0,25.0,24.0,24.0,41.7,30.8,60.3,2.0,14.0,21.0,17.0,0.0,82.4,8.0,21.0,15.0,40.0,9.0,24.0,4.0,9.0,2.0,8.0,14.0,12.0,14.0,6.0,42.0,102.0
NonDivI-RegentUniversity,6,14.8333,34.8333,53.3333,66.3333,27.3167,52.1667,11.1667,23.6667,36.8333,39.0,29.7333,61.0167,3.6667,11.1667,16.5,27.3333,20.85,39.1333,30.7333,60.4,6.1667,12.8333,42.1667,29.1667,27.7667,61.0333,9.0,11.3333,22.1667,31.5,8.3333,23.1667,4.5,12.5,1.1667,5.8333,21.3333,9.6667,16.1667,13.6667,39.5,93.6667
NonDivI-Emory&Henry,2,25.0,29.0,61.0,55.0,41.4,52.7,18.5,21.5,38.0,35.5,51.2,60.5,6.5,7.5,23.0,19.5,27.95,36.75,46.8,59.45,10.5,14.5,17.0,26.0,62.2,56.2,12.0,10.5,22.0,27.5,14.5,15.0,8.0,7.5,2.5,5.0,14.5,13.5,21.5,19.5,67.0,80.0
NonDivI-SUNY-Polytechnic,1,18.0,36.0,62.0,66.0,29.0,54.5,16.0,22.0,51.0,35.0,31.4,62.9,2.0,14.0,11.0,31.0,18.2,45.2,30.6,65.2,12.0,11.0,15.0,14.0,80.0,78.6,12.0,8.0,23.0,34.0,7.0,22.0,3.0,7.0,2.0,8.0,13.0,6.0,14.0,10.0,50.0,97.0
Wisconsin,33,24.697,24.6364,58.4848,56.6364,42.3545,43.4394,18.2424,18.4545,37.4545,37.6364,49.0121,48.6091,6.4545,6.1818,21.0303,19.0,30.8727,32.4485,47.8788,48.9333,14.0909,10.5152,23.3636,27.697,71.2848,56.5333,9.2727,8.2727,25.697,26.5455,11.0,11.5152,5.303,4.6667,2.9394,3.303,8.697,11.4242,16.7879,18.9091,69.9394,65.9697
MontanaState,35,26.4,24.0,55.5429,55.8286,47.6343,42.9514,18.7429,17.4286,34.9143,36.0857,53.6829,48.4714,7.6571,6.5714,22.7143,19.7429,36.3714,32.8771,54.4457,48.88,16.0857,14.7143,26.0857,26.0,71.1429,69.9257,8.6286,7.8,26.1429,22.9429,13.0571,9.4571,5.2286,6.4286,3.6,2.7714,12.8571,12.8286,18.2286,19.8857,76.5429,69.2857
NonDivI-PeruState,1,24.0,33.0,53.0,59.0,45.3,55.9,17.0,25.0,35.0,38.0,48.6,65.8,7.0,8.0,18.0,21.0,38.9,38.1,51.9,62.7,7.0,14.0,13.0,18.0,53.8,77.8,6.0,8.0,19.0,26.0,7.0,17.0,7.0,9.0,3.0,5.0,17.0,10.0,18.0,13.0,62.0,88.0
NonDivI-MountSt.Vincent,2,20.5,32.5,55.0,64.5,37.2,50.35,14.0,19.0,34.5,36.0,40.8,52.8,6.5,13.5,20.5,28.5,31.6,47.6,43.1,60.85,9.5,12.5,11.5,18.5,82.95,67.7,2.5,10.5,24.0,33.0,7.0,19.5,7.5,9.5,3.5,5.5,19.0,15.0,14.0,14.0,57.0,91.0
MorganState,28,27.5357,24.3571,63.0,55.8214,43.5643,43.5643,21.3929,17.0357,43.3929,34.6071,48.8536,49.8643,6.1429,7.3214,22.6786,23.8929,29.1964,32.9464,48.4643,50.1107,13.7857,16.2857,23.6071,25.3571,62.8679,67.9643,12.0714,10.0,24.7143,26.2143,14.7857,12.1429,8.4643,7.5714,3.4286,3.9286,15.3929,19.1786,19.6786,17.7857,75.0,72.3214
DelawareState,28,22.6071,25.0,55.9643,59.9286,40.5571,41.8643,16.5714,15.3214,37.3929,32.4643,44.2393,48.1964,6.0357,9.6786,18.5714,27.4643,32.6571,35.0143,45.9786,49.9679,11.5,13.8214,29.6071,29.7143,57.2107,60.375,9.9643,12.6071,25.2857,26.1786,9.6786,16.0,7.25,7.9643,4.0,3.3929,17.4643,14.2143,18.0357,17.9286,62.75,73.5
NonDivI-WellsCollege,1,17.0,43.0,61.0,83.0,27.9,51.8,7.0,30.0,30.0,51.0,23.3,58.8,10.0,13.0,31.0,32.0,32.3,40.6,36.1,59.6,4.0,8.0,85.0,12.0,0.0,66.7,9.0,27.0,15.0,36.0,11.0,30.0,7.0,13.0,5.0,7.0,21.0,14.0,12.0,12.0,48.0,107.0
PennState,31,23.871,23.3871,55.2258,56.1613,43.2871,41.7774,15.8387,15.9032,31.7097,34.871,49.8839,45.8677,8.0323,7.4839,23.5161,21.2903,34.3355,35.2194,50.6226,48.4548,8.8387,10.7419,36.8065,27.4839,47.0065,59.8645,9.2581,8.2581,26.0645,23.0968,11.871,12.9032,5.2903,6.0,2.1613,3.1613,11.8065,8.7419,15.4194,14.2258,64.6129,65.0
NonDivI-KeukaCollege,1,24.0,49.0,75.0,81.0,32.0,60.5,11.0,35.0,30.0,49.0,36.7,71.4,13.0,14.0,45.0,32.0,28.9,43.8,40.7,69.1,3.0,10.0,65.0,11.0,0.0,90.9,9.0,11.0,22.0,41.0,16.0,41.0,7.0,14.0,1.0,4.0,18.0,11.0,11.0,8.0,64.0,122.0
NonDivI-LyndonState,1,26.0,46.0,57.0,76.0,45.6,60.5,11.0,32.0,30.0,44.0,36.7,72.7,15.0,14.0,27.0,32.0,55.6,43.8,58.8,69.7,7.0,8.0,11.0,12.0,63.6,66.7,6.0,10.0,22.0,27.0,15.0,20.0,0.0,8.0,2.0,6.0,20.0,7.0,12.0,16.0,74.0,114.0
NonDivI-MoravianUniversity,1,23.0,35.0,67.0,72.0,34.3,48.6,17.0,20.0,49.0,34.0,34.7,58.8,6.0,15.0,18.0,38.0,33.3,39.5,38.8,59.0,3.0,9.0,47.0,12.0,5.0,75.0,8.0,16.0,23.0,37.0,12.0,21.0,4.0,11.0,2.0,4.0,16.0,16.0,12.0,10.0,55.0,94.0
NonDivI-CairnUniversity,1,16.0,33.0,65.0,73.0,24.6,45.2,12.0,26.0,34.0,49.0,35.3,53.1,4.0,7.0,31.0,24.0,12.9,29.2,27.7,50.0,5.0,7.0,95.0,13.0,5.6,53.8,12.0,18.0,26.0,40.0,8.0,16.0,4.0,12.0,0.0,9.0,18.0,16.0,14.0,15.0,41.0,80.0
NonDivI-SalisburyState,1,31.0,30.0,63.0,73.0,49.2,41.1,16.0,25.0,25.0,52.0,64.0,48.1,15.0,5.0,38.0,21.0,39.5,23.8,61.1,44.5,14.0,13.0,17.0,20.0,82.4,65.0,12.0,15.0,32.0,21.0,24.0,11.0,3.0,10.0,4.0,2.0,17.0,10.0,24.0,14.0,91.0,78.0
NonDivI-RegisUniv,1,22.0,25.0,61.0,56.0,36.1,44.6,18.0,20.0,36.0,37.0,50.0,54.1,4.0,5.0,25.0,19.0,16.0,26.3,39.3,49.1,17.0,13.0,25.0,20.0,68.0,65.0,9.0,6.0,27.0,32.0,9.0,9.0,11.0,10.0,3.0,3.0,15.0,16.0,18.0,20.0,65.0,68.0
NonDivI-OttawaUniversity(Arizona),2,25.0,28.0,64.5,63.0,38.7,44.45,19.0,20.0,43.5,42.5,43.55,47.15,6.0,8.0,21.0,20.5,28.6,38.85,43.35,50.8,6.5,12.0,49.0,15.0,34.3,79.45,12.5,10.5,25.0,27.5,11.0,14.0,5.5,9.5,3.0,5.5,18.5,15.0,18.0,14.0,62.5,76.0
TexasA&M-CorpusChristi,35,26.9429,23.1143,60.8571,55.4857,44.3571,41.9543,20.5429,15.6286,41.8286,31.4286,49.2171,49.8086,6.4,7.4857,19.0286,24.0571,33.6086,31.3057,49.6429,48.8371,16.3429,16.4,22.1714,27.5429,73.7543,69.1457,12.7714,9.8286,25.5429,24.1143,15.0857,12.7714,8.5143,6.4571,1.7714,4.1714,14.0571,16.5143,20.3143,19.8,76.6286,70.1143
HoustonBaptist,29,26.2759,26.7931,58.931,57.3793,44.3172,46.5724,19.3793,19.069,37.5172,36.7586,51.3448,51.2207,6.8966,7.7241,21.4138,20.6207,31.069,36.6138,50.1,53.4414,16.069,15.2414,28.0,25.7241,65.6966,69.2069,11.3793,8.3793,24.6207,24.3793,13.4138,12.931,7.8966,7.8966,2.4828,3.3103,15.1034,14.6552,19.0,19.8276,75.5172,76.5517
NonDivI-Michigan-Dearborn,3,23.6667,34.3333,63.3333,71.3333,37.3,48.2,17.0,18.6667,42.3333,35.0,39.7,53.4667,6.6667,15.6667,21.0,36.3333,30.7,43.5333,42.6333,59.1333,3.0,16.3333,71.0,19.0,2.9667,85.1667,10.3333,11.3333,27.3333,31.0,10.0,21.0,5.6667,12.6667,2.0,4.0,21.3333,9.6667,17.6667,10.3333,57.0,100.6667
NonDivI-SAGUAmericanIndianCollege,4,21.75,40.75,63.25,76.25,34.25,53.025,14.75,22.75,37.75,38.0,39.025,59.875,7.0,18.0,25.5,38.25,28.15,47.2,39.75,64.775,6.0,10.5,40.25,14.5,26.25,73.275,5.0,13.75,22.75,38.5,9.0,28.5,6.0,8.0,3.5,1.25,16.25,10.75,14.5,13.0,56.5,110.0
NonDivI-CoeCollege,1,25.0,29.0,57.0,55.0,43.9,52.7,19.0,17.0,40.0,32.0,47.5,53.1,6.0,12.0,17.0,23.0,35.3,52.2,49.1,63.6,5.0,17.0,10.0,22.0,50.0,77.3,8.0,7.0,20.0,27.0,9.0,17.0,8.0,13.0,0.0,5.0,17.0,15.0,18.0,18.0,61.0,87.0
NonDivI-MountMarty,1,19.0,27.0,52.0,55.0,36.5,49.1,11.0,12.0,23.0,25.0,47.8,48.0,8.0,15.0,29.0,30.0,27.6,50.0,44.2,62.7,7.0,13.0,12.0,22.0,58.3,59.1,3.0,8.0,25.0,29.0,7.0,14.0,6.0,4.0,3.0,4.0,15.0,10.0,17.0,10.0,53.0,82.0
NonDivI-Neumann,1,28.0,40.0,65.0,72.0,43.1,55.6,20.0,29.0,45.0,39.0,44.4,74.4,8.0,11.0,20.0,33.0,40.0,33.3,49.2,63.2,10.0,12.0,14.0,17.0,71.4,70.6,7.0,9.0,28.0,31.0,10.0,24.0,0.0,3.0,1.0,5.0,8.0,2.0,17.0,12.0,74.0,103.0
NonDivI-Lees-McRae,1,28.0,29.0,70.0,71.0,40.0,40.8,19.0,23.0,45.0,48.0,42.2,47.9,9.0,6.0,25.0,23.0,36.0,26.1,46.4,45.1,9.0,28.0,13.0,31.0,69.2,90.3,17.0,20.0,23.0,28.0,12.0,13.0,8.0,14.0,2.0,4.0,22.0,15.0,25.0,14.0,74.0,92.0
NonDivI-Lenoir-Rhyne,1,25.0,31.0,59.0,61.0,42.4,50.8,19.0,21.0,36.0,37.0,52.8,56.8,6.0,10.0,23.0,24.0,26.1,41.7,47.5,59.0,10.0,18.0,11.0,21.0,90.9,85.7,6.0,10.0,21.0,28.0,10.0,24.0,7.0,8.0,2.0,2.0,11.0,9.0,17.0,12.0,66.0,90.0
Northwestern,31,26.5806,23.8387,62.2258,55.6774,42.9355,42.8806,18.2258,15.3548,38.1613,32.6774,48.3677,47.1452,8.3548,8.4839,24.0645,23.0,35.0839,36.429,49.7484,50.4452,11.4516,13.7742,28.7742,19.1613,62.6742,71.3903,9.5161,8.5161,25.9677,27.9032,15.8065,14.6129,6.4839,5.0645,3.4839,3.5806,9.7742,13.5484,17.6129,17.0,72.9677,69.9355
